"y_return_year","a_age","b_brood_year","i_population","E_star_escapement","B_star_brood_stock_removals","S_star_total_spawners","H_star_hatchery_origin_escapement","W_star_wild_spawners","p_proportion_wild_spawners","tau_L_terminal_mortality_below_terrace","tau_U_terminal_mortality_above_terrace","tau_M_terminal_mortality_marine","tau_W_terminal_mortality_wild","TermRun_terminal_run","MatureRun_mature_run","A_phi_preterminal_post_fishery_abundance","A_P_ocean_pre_fishery_abundance","phi_N_preterminal_mortality_nominal","phi_Q_preterminal_mortality_adult_equivalents","N_total_run","total_harvest_estimate","tau_dot_M_marine_terminal_mortality_exploitation_rate","phi_dot_M_preterminal_mortality_harvest_rate_net_fisheries_mature_fish","r_maturation_rate","phi_dot_E_preterminal_mortality_exploitation_rate","Q_adult_equivalency_rate"
1990,6,1984,"Large Lakes",6830.93055275525,0,6830.93055275525,0,6830.93055275525,1,2244.83080468377,7141.23119789948,823.380840247038,10209.4428428303,17040.3733955855,17040.440363883,17040.440363883,20632.9675446335,3592.52718075049,3592.52718075049,20632.9675446335,13802.0369918782,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1990,6,1984,"Lower Skeena",1355.47498886863,0,1355.47498886863,0,1355.47498886863,1,216.739626907359,0,163.385080063261,380.124706970621,1735.59969583925,1735.60651670837,1735.60651670837,2101.51335087552,365.906834167148,365.906834167148,2101.51335087552,746.038362006889,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1990,6,1984,"Middle Skeena",2519.01120822609,0,2519.01120822609,0,2519.01120822609,1,842.723337689067,2673.71995184933,303.634409573132,3820.07769911152,6339.08890733761,6339.11381981938,6339.11381981938,7675.54868965058,1336.4348698312,1336.4348698312,7675.54868965058,5156.53748142449,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1990,6,1984,"Skeena",20152.9221593324,24,20128.9221593324,164,19964.9221593324,0.991862222326698,4984.43760788481,11322.6042194502,2406.51464043757,18672.9942226932,38661.9163820256,38662.0683225176,38662.0683225176,46812.9451981564,8150.87687563887,8150.87687563887,46812.9451981564,26824.023038824,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1990,6,1984,"Upper Skeena",902.475953551616,0,902.475953551616,0,902.475953551616,1,264.682275172648,843.076715050331,108.781871400867,1216.54086162385,2119.01681517546,2119.02514286554,2119.02514286554,2565.76567655345,446.740533687913,446.740533687913,2565.76567655345,1663.28972300183,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1990,6,1984,"Zymoetz",784.827886500996,0,784.827886500996,0,784.827886500996,1,125.493502059154,0,94.6009097363533,220.094411795508,1004.9222982965,1004.92624761932,1004.92624761932,1216.78842853301,211.862180913694,211.862180913694,1216.78842853301,431.960542032015,0.107570857516953,3.92996284306933e-06,1,0.174115874169777,1
1991,4,1987,"Kitsumkalum",621,0,621,54,567,0.91304347826087,253.935015182022,0,226.966650519841,458.82036003386,1025.82036003386,1025.82036003386,15853.7646954095,17300.1925035609,1446.42780815144,1152.84241062377,2178.66277065763,1611.66277065763,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Large Lakes",4153.20158876102,0,4153.20158876102,0,4153.20158876102,1,903.529073609439,2441.40208898454,1662.50132898549,5007.43249157946,9160.63408034049,9160.63408034049,141575.019202849,154491.701684825,12916.6824819765,10294.9482067926,19455.5822871331,15302.3806983721,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Lower Skeena",157.786010530911,0,157.786010530911,0,157.786010530911,1,21.6183192940959,0,63.1607800865768,84.7790993806728,242.565109911583,242.565109911583,3748.77544419907,4090.79723859184,342.021794392775,272.600697878972,515.165807790555,357.379797259644,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Middle Skeena",903.878394821437,0,903.878394821437,0,903.878394821437,1,196.63875958697,531.332408057601,361.817022486546,1089.78819013112,1993.66658495255,1993.66658495255,30811.5554636633,33622.666356961,2811.11089329763,2240.5320476393,4234.19863259186,3330.32023777042,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Skeena",9322.50961411632,0,9322.50961411632,54,9268.50961411632,0.994207568322779,1638.60794594595,3174.93837837838,3710.12801133496,8514.18281108664,17782.692425203,17782.692425203,274826.502128211,299900.464226964,25073.9620987523,19984.6316192976,37767.3240445006,28498.8144303843,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Upper Skeena",285.638003665971,0,285.638003665971,0,285.638003665971,1,62.1405523725024,167.908348280178,114.339155120352,344.388055773033,630.026059439004,630.026059439004,9736.87527316414,10625.2249762277,888.34970306357,708.038940751262,1338.06500019027,1052.42699652429,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,4,1987,"Zymoetz",953.75503930512,0,953.75503930512,0,953.75503930512,1,130.674328469772,0,381.782339836864,512.456668306636,1466.21170761176,1466.21170761176,22659.8889159931,24727.2775828127,2067.38866681964,1647.76515006207,3113.97685767383,2160.22181836871,0.285864211514724,0,0.0647051586637268,0.0836076134906427,0.797027272378786
1991,5,1986,"Kitsumkalum",2347,9,2338,27,2311,0.988495952279506,468.803104951424,0,806.80845038457,1270.21842204512,3590.21842204512,3590.21842204512,5280.95652604737,6230.35991779702,949.403391749649,919.007524892915,4509.22594693803,2189.22594693803,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Large Lakes",10209.9539057042,0,10209.9539057042,0,10209.9539057042,1,2221.17563928987,6001.78013542033,3564.46433974863,11787.4201144588,21997.374020163,21997.374020163,32356.5761833264,38173.5987288327,5817.02254550626,5630.78617397827,27628.1601941413,17418.2062884371,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Lower Skeena",2209.00414743275,0,2209.00414743275,0,2209.00414743275,1,302.656470117343,0,771.200005661317,1073.85647577866,3282.86062321141,3282.86062321141,4828.85501500398,5696.98019401269,868.125179008708,840.331495538189,4123.1921187496,1914.18797131685,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Middle Skeena",3012.92798273812,0,3012.92798273812,0,3012.92798273812,1,655.462531956566,1771.10802685867,1051.86315745273,3478.43371626796,6491.36169900609,6491.36169900609,9548.33241253681,11264.9190068977,1716.58659436089,1661.6287776692,8152.99047667528,5140.06249393716,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Skeena",22922.4059923566,9,22913.4059923566,27,22886.4059923566,0.998822113175685,4029.04777297297,7806.61318918919,7990.02412529873,19820.9393251746,42716.3453175312,42716.3453175312,62832.7126807536,74128.6948077997,11295.9821270461,10934.3327251865,53650.6780427177,30755.2720503611,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Upper Skeena",1142.55201466389,0,1142.55201466389,0,1142.55201466389,1,248.56220949001,671.633393120713,398.883868643331,1319.07947125405,2461.63148591794,2461.63148591794,3620.88523095397,4271.84319708154,650.957966127569,630.117055046264,3091.7485409642,1949.19652630032,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,5,1986,"Zymoetz",953.75503930512,0,953.75503930512,0,953.75503930512,1,130.674328469772,0,332.971711513733,463.646039983505,1417.40107928862,1417.40107928862,2084.89640455691,2459.71632745722,374.819922900313,362.819779893942,1780.22085918257,826.465819877448,0.258774220168995,0,0.679842449817,0.152383394262293,0.967984244504628
1991,6,1985,"Kitsumkalum",6299,22,6277,49,6228,0.992220987458327,410.202716832496,0,2061.21464569448,2468.22639044811,8718.22639044811,8718.33988527761,8718.33988527761,13189.6079874432,4471.26810216555,4471.26810216555,13189.6079874432,6939.60798744316,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Large Lakes",1903.55072818214,0,1903.55072818214,0,1903.55072818214,1,411.109313403868,1135.99364397372,629.997854809154,2177.10081218674,4080.65154036888,4080.70466273919,4080.70466273919,6173.5256393193,2092.82097658011,2092.82097658011,6173.5256393193,4269.97491113716,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Lower Skeena",631.144042123643,0,631.144042123643,0,631.144042123643,1,86.4732771763837,0,208.883003077724,295.356280254108,926.50032237775,926.512383660792,926.512383660792,1401.68143210768,475.169048446883,475.169048446883,1401.68143210768,770.537389984033,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Middle Skeena",803.4474620635,0,803.4474620635,0,803.4474620635,1,152.941257456532,413.258539600356,265.908425795014,832.108222851902,1635.5556849154,1635.5769767591,1635.5769767591,2474.39529091644,838.818314157346,838.818314157346,2474.39529091644,1670.94782885294,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Skeena",7677.36085868403,22,7655.36085868403,49,7606.36085868403,0.993617598429729,1192.77824958588,2333.63163676983,2517.39601836172,6036.19311494428,13664.5539736283,13664.731860294,13664.731860294,20672.7953787574,7008.06351846335,7008.06351846335,20672.7953787574,13044.4345200733,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Upper Skeena",714.095009164928,0,714.095009164928,0,714.095009164928,1,155.351380931256,419.770870700446,236.336398732833,811.458650364535,1525.55365952946,1525.5735193547,1525.5735193547,2307.9757088034,782.402189448698,782.402189448698,2307.9757088034,1593.88069963847,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1991,6,1985,"Zymoetz",317.91834643504,0,317.91834643504,0,317.91834643504,1,43.5581094899239,0,105.218039789158,148.776149279082,466.694495714122,466.700571194368,466.700571194368,706.05157203888,239.351000844512,239.351000844512,706.05157203888,388.13322560384,0.248662235663677,1.30179404557484e-05,1,0.338999317221733,1
1992,4,1988,"Kitsumkalum",173,0,173,0,173,1,100.902350707752,0,72.476642386079,173.378993093831,346.378993093831,346.378993093831,9150.10682057143,9629.67685224928,479.570031677855,366.76060879549,713.13960188932,540.13960188932,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Large Lakes",8239.2883942742,0,8239.2883942742,0,8239.2883942742,1,427.01427989294,1832.76621116051,3451.76854605539,5711.54903710884,13950.837431383,13950.837431383,368531.739160641,387847.008510964,19315.2693503229,14771.7319224232,28722.5693538063,20483.2809595321,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Lower Skeena",380.245887096128,0,380.245887096128,0,380.245887096128,1,16.1208839726696,0,159.300261143604,175.421145116273,555.667032212401,555.667032212401,14678.7559372461,15448.0902835938,769.33434634777,588.363564434166,1144.03059664657,763.784709550439,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Middle Skeena",1924.90829794397,0,1924.90829794397,0,1924.90829794397,1,99.7614467868004,428.181017490038,806.421331422432,1334.36379569927,3259.27209364324,3259.27209364324,86098.4309347664,90610.9713958209,4512.54046105452,3451.05402212117,6710.3261157644,4785.41781782044,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Skeena",15821.3988420064,0,15821.3988420064,0,15821.3988420064,1,740.787370967742,2426.44369354839,6628.21887814809,9795.44994266422,25616.8487846706,25616.8487846706,676706.461591525,712173.603733783,35467.1421422586,27124.1941428668,52741.0429275374,36919.6440855311,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Upper Skeena",1808.56195504802,0,1808.56195504802,0,1808.56195504802,1,93.7316117509964,402.300670080429,757.679179474471,1253.7114613059,3062.27341635392,3062.27341635392,80894.4232534454,85134.2143163211,4239.79106287569,3242.463558337,6304.73697469092,4496.1750196429,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,4,1988,"Zymoetz",546.495092286761,0,546.495092286761,0,546.495092286761,1,23.169176244531,0,228.948724678698,252.117900923229,798.61299320999,798.61299320999,21096.5282013745,22202.2270632807,1105.69886190619,845.604939738192,1644.21793294818,1097.72284066142,0.295248630100169,0,0.0378551857247279,0.0498012590698553,0.764769657337255
1992,5,1987,"Kitsumkalum",4394,12,4382,418,3964,0.904870277651343,129.731593767109,0,758.397645585784,875.787908857979,4851.78790885798,4851.78790885798,6162.43792478648,8370.1819349308,2207.74401014432,2160.78889594283,7012.57680480081,3036.57680480081,0.160595888466675,0,0.787316313458215,0.263762965644853,0.978731631028898
1992,5,1987,"Large Lakes",18309.5297650538,0,18309.5297650538,0,18309.5297650538,1,948.920621984312,4072.81380257891,3503.00309424814,8524.73751881136,26834.2672838651,26834.2672838651,34083.2100455255,46293.8000332708,12210.5899877453,11950.8906545311,38785.1579383962,20475.6281733424,0.160595888466675,0,0.787316313458215,0.263762965644853,0.978731631028898
